"","AKT","AMP_ATP","AMPK","APC","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","Cdc20","Cdh1","CHK1_2","COX412","CyclinA","E_cadherin","eEF2","ERK1_2","FOXO","GLUT1","GSH","GSK_3","HIF1","JNK","LDHA","MAX","Mdm2","Miz_1","mTOR","MXI1","MYC","NF1","NF_kB","p14ARF","p15","p21","p53","p70S6kab","p90RSK","PDK1","PHDs","PI3K","PKC","PTEN","Rheb","ROS","Slug","Snail","TAK1","TERT","TGFbeta","TNFalpha","TSC1_2","UbcH10","VHL","WNT","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","E2F","GLI","Raf","RAGS","Ras","RTK","Smad2_3_Smad4","TCF","VEGF"
"MB-5402",0.635919704971109,0.767852534667951,0.339071366856684,0.519004525354577,0.665986792884963,0.500817665392146,0.493887702319369,0.776166220958759,0.806279340475063,0.341579007714469,0.361789776020863,0.330157098363526,0.55894591495945,0.56491045355658,0.623848463090982,0.301705902868782,0.549279364089742,0.61669384799161,0.872408254939834,0.382394670730483,0.172039797790866,0.862882433817753,0.648799512498347,0.817527976703549,0.310581411047407,0.649524731661699,0.584280568752925,0.367787990493002,0.907024379806103,0.148601026952479,0.331284751756845,0.101970744682544,0.374268283483898,0.852612255854452,0.296718560988965,0.617434928000117,0.506826690302711,0.302345961402449,0.543056371276364,0.794756962134873,0.465342241731002,0.520621532066277,0.641125297666483,0.54214407388244,0.408719014177134,0.616074029270383,0.449486394874971,0.36493891892112,0.722041103321394,0.789929865251926,0.588877940743319,0.299203680857752,0.510875147326145,0.900170191868402,0.436408181529683,0.548363800932344,0.668273831614952,0.673297385724641,0.24589300349889,0.443536760891987,0.571228263757287,0.536703815805065,0.447812476477286,0.527848766171194,0.538037773350682,0.475314222729161,0.631957197481307,0.672237682112438,0.619984572467118,0.513609079337991,0.415296864025158,0.443453701101211,0.259047839268716
"MB-5403",0.337884349838402,0.995019628636181,0.357995252421425,0.758022830939031,0.32318637907994,0.355216036665538,0.28467742406789,0.76743065614529,0.184723968741633,0.295815628467563,0.350263135956865,0.23807075151699,0.313385844496287,0.311656266485133,0.231939394626909,0.900562043301131,0.339557052039969,0.561137159482682,0.709175044821803,0.21573449468887,0.336576165481328,0.54273100991196,0.234007902302807,0.795667549366323,0.379993154755912,0.270441168153874,0.382278275190059,0.503393789240545,0.460602081865128,0.455172983734574,0.67484093818241,0.474678572516074,0.548642286540521,0.691683040916,0.842400990661374,0.282846325255936,0.374726327573413,0.260031678344903,0.330489030874694,0.628919037233956,0.891578801572061,0.457104392295414,0.66202605894791,0.690928576544416,0.436454788177923,0.835174775570678,0.539010340787763,0.943283808533028,0.269263628219547,0.723100636587913,0.559080460301299,0.469310525490231,0.153566420296218,0.142480972891964,0.601072959635232,0.182238126411738,0.375929745037345,0.871130303677166,0.710349565456665,0.732478852295989,0.332499875804536,0.384421012361359,0.419560837491063,0.384878985232333,0.470569542570851,0.486042770022963,0.440986941049231,0.597567258171395,0.488814839463649,0.615045545948119,0.522325197829612,0.22770336812242,0.386868379226896
"MB-5404",0.278237621173467,0.560534620247904,0.518340250045084,0.240301289907334,0.48674009746555,0.69920047186602,0.452932551703169,0.521204489234702,0.468633504598562,0.366292440402398,0.179179521191371,0.583262217307843,0.464883851286409,0.405196304216619,0.344346647731917,0.49608520339991,0.405821999063534,0.603357347437921,0.584412709935291,0.402555748923391,0.43776984031392,0.576886691254358,0.422929600576673,0.65014062963038,0.24234724840038,0.147184206710678,0.549224273132119,0.169725935017493,0.64670699007466,0.755082970665633,0.822533296005069,0.417406813106642,0.204168457469507,0.767109803356518,0.592275500077223,0.397926581310965,0.593418220385066,0.498415288484052,0.561933889649722,0.677896443933931,0.802274552307004,0.639035867757818,0.589373415086792,0.617278805311562,0.708169333865282,0.624058183903066,0.320849158229477,0.908731074002462,0.483095404551867,0.885608498655629,0.891370017715288,0.740881493402967,0.757352470689887,0.582800433681135,0.554771946168815,0.356750694763094,0.384828779731345,0.445173994381024,0.398893074043447,0.544470642862559,0.517866138665261,0.435436482650044,0.319925517363267,0.415046918662062,0.464613532880131,0.398186215821197,0.493034671002068,0.389920879707511,0.606117613790893,0.484256789535452,0.370847302383922,0.630825056737757,0.483753441757009
"MB-5405",0.672690759985653,0.301160482400596,0.609751517787122,0.378307162490542,0.230694097144223,0.5668975583056,0.475167414781097,0.450144886725565,0.460040188056594,0.232031883188745,0.834245232896602,0.631954969908161,0.581391243393868,0.646684228707163,0.514066314167652,0.360694981978439,0.616592107577208,0.0284954599909398,0.401872941930095,0.964479137008434,0.918383285778243,0.271862020273319,0.208090833970675,0.318652229748674,0.559130210452644,0.368287558399997,0.355067268854891,0.812450934065278,0.484971605831016,0.583164058342484,0.584710591889846,0.220633922713845,0.251237670048999,0.83578052563291,0.937036876597397,0.227126382203017,0.162527901826063,0.125166141358682,0.605455054539451,0.427527193102129,0.837057511647561,0.797961904249439,0.549134257840964,0.891322864630679,0.920347436308335,0.350090469723234,0.155953762196886,0.170610506154889,0.235607786120164,0.512515089236176,0.80266487491526,0.941875889618939,0.29501842511362,0.61498463650491,0.576259349347717,0.637357014775841,0.45547440821278,0.575068928272663,0.48257247814739,0.653555894455834,0.517683892149662,0.690289125224597,0.627904585315875,0.529160196228134,0.607554460685229,0.383286011604387,0.602899057276689,0.507469726987502,0.546044357343222,0.485483274586585,0.524305575115235,0.550198875981376,0.375945459304214
"MB-5406",0.610214324694975,0.963070154805326,0.150938649508145,0.798991858479118,0.39116809969321,0.590847004202038,0.389145122605023,0.670567915975035,0.664130190737293,0.197601024960452,0.332862283149226,0.767664553564596,0.837841832718382,0.282464906058374,0.382084826334127,0.401894981245578,0.631993099372843,0.244590328050271,0.626267981807145,0.620779784414077,0.302046819222508,0.353062812106788,0.754222629562432,0.579581442972319,0.191693672630228,0.199444923879552,0.425926670788167,0.301373977009823,0.259454032488073,0.889933839874509,0.839498191273844,0.339142524008314,0.152877051602016,0.927999669527233,0.604555499081773,0.355732190741021,0.227001764274253,0.244631750200713,0.226003863783549,0.4655637606278,0.606828974289596,0.275456222209788,0.712430537509827,0.361600345665014,0.448505800788476,0.807767279261949,0.1763451157854,0.882781500454505,0.409818363773746,0.127165702227168,0.442098037863639,0.243155698346809,0.821177529308285,0.633918605169188,0.637574132390965,0.713800974924359,0.202681300604119,0.597254824046541,0.322527740517519,0.375422255911916,0.693797120494479,0.549676671072095,0.647151366516647,0.594805730358275,0.641353454322265,0.510824957370179,0.548546268019533,0.650521157873148,0.567846033906287,0.555447797082586,0.43545476569577,0.429190696772149,0.511111109373887
"MB-5407",0.763513236423962,0.626615660860866,0.196129424323256,0.548894405815814,0.134115453110371,0.127508494123376,0.0716557312783265,0.763571512420267,0.67045922311846,0.214439552635865,0.264854493248756,0.306422701295912,0.312715300569288,0.772019252656391,0.369415117060404,0.76001986066817,0.309747707495249,0.305345769618333,0.853738491289622,0.404722215240057,0.351367085244237,0.659538500358587,0.645782590473815,0.104210008731319,0.656143933072608,0.782365155375002,0.543017890902865,0.263316104610395,0.249091812574025,0.599370154953507,0.724690130814501,0.508210949142521,0.714043463674161,0.850785021727627,0.525797812793582,0.499840423301618,0.521518236624677,0.16355004090258,0.425309466746725,0.789912600480902,0.626738890470813,0.55989798225908,0.416008765470934,0.457261615741186,0.725539927492607,0.669246006825669,0.334506797295252,0.281708122957653,0.646624225681856,0.390335956084311,0.46821322278425,0.49473599859942,0.503582730314604,0.776942577631043,0.733773842306724,0.264951043018231,0.108462645953073,0.729184811749145,0.474226906572837,0.711719772470293,0.52526359175991,0.601726777845579,0.352785188309244,0.563056231518647,0.486851921955515,0.595132223756667,0.416609640692865,0.549481818054931,0.382204699017574,0.677235394910408,0.629698992372942,0.551009939011255,0.543285702165003
"MB-5408",0.321520050745552,0.380829131920688,0.493926645459343,0.322010734577489,0.243885731626789,0.285869099706315,0.468081426166183,0.33644456693116,0.3978721877862,0.390565789047783,0.657129326691394,0.375386512809192,0.408913239007112,0.548794637913218,0.446137852986566,0.926625013474039,0.479292922415897,0.541823084507661,0.380450744890822,0.960504838863087,0.918812010542961,0.334842465326276,0.218207924402456,0.81876938917451,0.715000150345252,0.738838658458758,0.376842545855134,0.768242049176014,0.374943978379024,0.410898861973881,0.468242953256858,0.428018781545528,0.370496775324952,0.242092592408369,0.781717733223638,0.496042663012281,0.351587878693917,0.532814503852386,0.561988385660589,0.917771420977225,0.811633178716037,0.0952496342785634,0.469003373450322,0.513357001866454,0.862266740224854,0.531648259739027,0.472356941659916,0.313095755950105,0.780986320720073,0.265980029819866,0.584807781211587,0.453407967379176,0.693396969429236,0.70420695014423,0.369909932841169,0.336308435981623,0.634302752051934,0.927314214919569,0.603691517416412,0.416584136412252,0.343575088064342,0.624211051309254,0.482686292177753,0.484330449974034,0.551603308568871,0.444320571966579,0.445476965025853,0.828548638629657,0.54980195731899,0.40960293628984,0.492886063712316,0.550730472954905,0.636978276051479
"MB-5409",0.829579468907642,0.416544768508326,0.658431407721493,0.172972542689739,0.238546054629035,0.317045434645044,0.414994962397275,0.229836177550749,0.7217328397807,0.320981422755783,0.499215574805795,0.0996022289257516,0.590631380369536,0.55781664928808,0.631878944005628,0.484230773029299,0.746381169250131,0.540599026314004,0.256595646780548,0.693259562996669,0.60822396788698,0.24775269836746,0.692825460333885,0.273290377903661,0.834178897816216,0.346406851421612,0.54179193298208,0.355278296683866,0.485357309396752,0.740420502187157,0.677083464083815,0.296161916264874,0.226712584771348,0.843915814970604,0.882058008926811,0.710543085502154,0.478977227626707,0.823877954539131,0.426132591389154,0.95654089275042,0.533204527441115,0.729240984677002,0.288998274203324,0.605825653264313,0.72859571439836,0.373724243465376,0.669322596097931,0.792442674410066,0.565259005048238,0.55528422095017,0.756715938190615,0.309403427059307,0.750681867874224,0.745065120429,0.428391496178221,0.741431724029608,0.241550343470838,0.934394787281096,0.357354697643136,0.219008159760159,0.600154892781088,0.481083199082071,0.891935585571993,0.546753753465973,0.714003405785891,0.589543320891057,0.524431300218445,0.364063953024431,0.679037573247554,0.41400692023238,0.389208958731883,0.827989171502458,0.425366311799391
"MB-5410",0.591320603400538,0.560546109760833,0.395661914740461,0.622042221531223,0.199850246901867,0.747383498924083,0.48408098436063,0.700318823185542,0.753652356125186,0.166615606114926,0.149880159199643,0.384218229363623,0.292246899122272,0.690245500570787,0.188203060712959,0.794351477752488,0.291273405938801,0.0636341626346527,0.642827577181031,0.149361773256235,0.435838656770019,0.36386543213602,0.740752254317918,0.838782340256432,0.209247023562985,0.391191693699548,0.102236034719126,0.0800349537226678,0.715773454976151,0.498744642763883,0.56544244317265,0.712699528648502,0.585798447210405,0.948596762518045,0.295537247338741,0.184077678550903,0.229176794694978,0.229871088576532,0.233967491262885,0.753508859546794,0.277939944337442,0.603124383940361,0.746250854030362,0.25648666797975,0.126036625396699,0.290672322507359,0.0805720077989779,0.441003747481557,0.147270181759522,0.319974538563594,0.868578983861978,0.648071840952736,0.868306064711391,0.818512262010173,0.934305569109133,0.290423954874138,0.148056337184915,0.852492129728544,0.0833154847667533,0.387619414376338,0.495606865518553,0.450336303625781,0.378006904209974,0.420080814485798,0.473711279577836,0.41245340464618,0.7298973352132,0.683284953908902,0.374145675027939,0.533579120546689,0.569422495576054,0.673534293150976,0.50601046209263
"MB-5411",0.859053286026501,0.398434984489018,0.37652673878736,0.835820853019644,0.215704242062241,0.665038186247921,0.363247418636442,0.0788971776321283,0.315899048964444,0.274478411176596,0.198466541852363,0.847056892836638,0.887525203578967,0.711994561080574,0.953830769418582,0.291996597448253,0.950590213618827,0.401602539910387,0.900723439088583,0.746178781737751,0.438570595587202,0.709161756294797,0.555873513558103,0.901273599806266,0.659353563089121,0.483022685734618,0.941310755650719,0.541007426534135,0.185770166743584,0.557071222488999,0.860124952783757,0.695723765146426,0.841143176772427,0.906134350326689,0.0668096674493189,0.979847836893073,0.208895244392356,0.526902193718395,0.885074943648103,0.779349876775358,0.37781089413806,0.910187100104048,0.183132353446176,0.839081286551804,0.271527137877585,0.370206666291537,0.813365570102299,0.186838065457302,0.45271254592431,0.576528414405148,0.873160205966891,0.747170498763609,0.746559317146764,0.502448764130343,0.202257753234166,0.899223332003349,0.593812372748971,0.240246736223311,0.470015844386556,0.645681159604673,0.725749380874907,0.25499173321709,0.699482513785964,0.658912197257049,0.69518935671275,0.444031932435636,0.501507023516884,0.340520714153833,0.714824768366861,0.573576166589115,0.380581591975219,0.515086818217656,0.558046652565335
"MB-5412",0.624570117352226,0.579867580784959,0.330034047306802,0.292152110151936,0.451422877373622,0.464893390728392,0.55981780194275,0.783830986490691,0.605682076475483,0.388435110887815,0.498911600693987,0.443177544220275,0.316804079035366,0.446248589090842,0.340410950783021,0.385451425574311,0.267477617950317,0.464416549507967,0.539437142464445,0.622303155750021,0.846230851808589,0.376705641593793,0.30277531420999,0.160624756721717,0.51287149993192,0.469034549758545,0.383316099926116,0.253209645113796,0.685765383879922,0.5266910874496,0.652908716212196,0.493955203427545,0.408819095852704,0.36197225289864,0.632763262592199,0.491926102737074,0.789911192782492,0.360422620757504,0.786371521763726,0.421441071001755,0.493797469405414,0.356022095304678,0.589376225352877,0.508405695348537,0.878819432558561,0.79314044154,0.326594320564643,0.431699484568973,0.857695806574258,0.71811268482302,0.743731437838708,0.247298770903805,0.61823240380374,0.862525509953615,0.506011054917833,0.351177932303874,0.42196584825686,0.684378940132944,0.659546379859386,0.57378971661471,0.440502823227243,0.644106472721648,0.480046831036482,0.784476058116981,0.456040417658853,0.753531282124564,0.47787039075041,0.136775447611156,0.426468584982095,0.56296378388163,0.56054131426456,0.697624673352473,0.573493049509731
"MB-5414",0.769152855815775,0.356731605719528,0.179746557633112,0.308435942590249,0.399821183566941,0.727351999074894,0.437359702111636,0.272391109888128,0.527902860860784,0.552996699735584,0.372321774123402,0.372683435483119,0.757123298947212,0.278554182416424,0.724146775440247,0.486273231732229,0.743064034787173,0.471518876224744,0.0762672774670326,0.31592804065011,0.344555509614641,0.63813935589976,0.471309611992287,0.490106597846125,0.732091430904455,0.876871649212273,0.378062985061247,0.553787836458364,0.588169371346945,0.207180612902756,0.523310522761655,0.423841966008578,0.57596613327412,0.698999842893859,0.311405418699967,0.432621253906806,0.201395770293015,0.541529224573275,0.757349091925901,0.892806141416686,0.29905696272962,0.471756572197038,0.438848546114172,0.747806171202364,0.22136810699608,0.204948604806251,0.745256101840393,0.801491430037866,0.279875410707994,0.630188882912951,0.403003923360961,0.647272029651095,0.87316707584481,0.45650395880164,0.378492206171968,0.648962240011316,0.283923284127019,0.814798691258736,0.772947926945523,0.515491327783246,0.670330651292101,0.473375974828803,0.735060016254494,0.608195452902407,0.656154193333039,0.511780114275474,0.650190924482205,0.624655753335992,0.707239091418598,0.568591940650491,0.451464371271495,0.449029649828887,0.500934535377466
"MB-5417",0.953045556427199,0.382038850839984,0.378648014103033,0.798294264339,0.0433122346020655,0.395087716591625,0.429362198517183,0.190261436327859,0.514863671507072,0.354636810807285,0.27192619691953,0.462415831393312,0.759909361922218,0.597358857303042,0.674592273222669,0.81720230840149,0.608464345837608,0.519584678873327,0.530974161382341,0.294671440445798,0.554283860515893,0.465972305896654,0.605628736123351,0.300612623250987,0.396982287531471,0.463382312205982,0.149028387996275,0.209627680836479,0.300629123740723,0.790036782972933,0.835765046010715,0.381439182258888,0.145272464245375,0.387795672276166,0.756007667850803,0.633192302240181,0.373148150278799,0.514452213141275,0.192642167190558,0.568060698269063,0.607821841458331,0.770781011342829,0.441223635418153,0.62831976249514,0.437381824356915,0.483971285658605,0.481927996690523,0.391367484093748,0.696778553022284,0.213516093279652,0.804102473928761,0.655358957993021,0.511089900298638,0.661017462030102,0.875395820020125,0.736965047048394,0.169978407096716,0.103737212840308,0.250325174860269,0.315428032484724,0.499773377458924,0.559805049193609,0.757320278659026,0.434328500459656,0.639666223634363,0.505317901448419,0.601181236158157,0.611721699177522,0.503273983865738,0.672366897215703,0.495270639769504,0.507290795481715,0.678234853096411
"MB-5418",0.885995174302881,0.429459527224431,0.287883608657647,0.264107673619628,0.0644378084891324,0.155742893426608,0.189784414474974,0.302225166978216,0.493309786125676,0.359182554865515,0.337154356757195,0.228564770076047,0.676539465507256,0.373121940274844,0.335707936424926,0.303497077202253,0.512511842862171,0.018737806323702,0.614437787188064,0.514965784383454,0.389780732672226,0.448185610051746,0.475737639778753,0.480523737113115,0.640065743285878,0.489094543726087,0.546252203700715,0.530737313811594,0.183288276912237,0.236087881136371,0.150613732971365,0.415031630072878,0.26425264226805,0.563097459493077,0.493692080021626,0.239943506538762,0.824668531941387,0.442576791807045,0.301784111067094,0.460964862513997,0.197122102118636,0.243957890026872,0.612919467406483,0.6560290948121,0.281897151967436,0.689506863789138,0.335245662629839,0.729458435709918,0.418913983930859,0.482609146748458,0.649297724633574,0.320512514767601,0.871235311547862,0.510568124244468,0.633689503476866,0.595117170641595,0.358968192171676,0.747764828640496,0.737138401862441,0.739595452259129,0.560220516302368,0.488488322076587,0.561785844762126,0.604230053486067,0.470422259076807,0.789820590251504,0.481652198460754,0.714438338171077,0.443287490879534,0.542403493813178,0.444091098732065,0.726215708972219,0.400440742908036
"MB-5420",0.554940772413661,0.389336999768358,0.662516222796439,0.410985582374175,0.259401501919239,0.359618249584951,0.13287550439398,0.325312905679168,0.374338536586287,0.404345484139958,0.508579125850734,0.633356208675635,0.518819871205751,0.388604556571496,0.37213575657705,0.468929689675326,0.336290100133877,0.47973503059132,0.815457201541062,0.309589298763209,0.55308509848131,0.378493919535517,0.41863329325676,0.312449319560268,0.493994445331904,0.704288672460103,0.190401989445105,0.55348636607756,0.39724728610462,0.496298557617371,0.936389932178313,0.305829139641292,0.567731145109465,0.547081846867608,0.347817899155871,0.602206164847989,0.237058427769346,0.501894907845203,0.360743002892435,0.577440875240441,0.708252564010425,0.557369891209108,0.330834564083692,0.661533085073773,0.885918031899688,0.50490351329064,0.687821300310266,0.404432249782246,0.426917911662363,0.83805769597299,0.776161171195234,0.717262006874353,0.56651637430492,0.28165262760581,0.684833966839899,0.517816394490011,0.409180535493302,0.52086404843288,0.625787004668834,0.545857609711501,0.393614188720827,0.621810141461222,0.679355133234136,0.569880701276949,0.547595903328527,0.629355805294497,0.384189438960479,0.444989540277058,0.311381327348333,0.529433145774086,0.391650037843093,0.695642613913661,0.397116446024134
"MB-5421",0.243860085753214,0.420113829182732,0.484913271249565,0.536674759516105,0.674753857574807,0.269622610395897,0.286425312055289,0.770007646487067,0.182734527367976,0.839522187266344,0.469112272788377,0.103006938374993,0.721639397897074,0.976342205709608,0.811811626371392,0.501019306661903,0.783210729596382,0.153998994128781,0.600002988434874,0.259770749058723,0.240514351778715,0.844140562401066,0.0853829861697253,0.448728377782825,0.470717348800864,0.924501559374883,0.638213097033232,0.612878951136135,0.59408359020357,0.732073934854305,0.871168262320494,0.882329052047245,0.932128565003463,0.556286567650406,0.153616360349155,0.99801145571317,0.949188265765958,0.535465539895505,0.928952822859333,0.741536453940113,0.694799709930181,0.497387425056024,0.4788375439815,0.764517869095668,0.994085750384627,0.43078667491589,0.970693256598359,0.932334502327469,0.492703225842239,0.672471952246472,0.781875948862735,0.657350410243966,0.656121359880135,0.654862415332968,0.572213089616708,0.634746447655146,0.359528882292392,0.744678227977328,0.413751489617447,0.668867428164099,0.662949665469511,0.75725324400214,0.634043037122331,0.699241233786883,0.703217979329428,0.476564183252254,0.307372023352734,0.626502513829297,0.610443571424972,0.595917046993215,0.664898500730584,0.615985381800399,0.436438319820807
"MB-5422",0.484883144357828,0.524730015751579,0.374026928610695,0.731859321759648,0.67143012344307,0.640374768389096,0.400561436476743,0.832715793130744,0.512581313245893,0.208142752667536,0.419292087468418,0.218182333368666,0.344638555427067,0.413225008587559,0.571046511044621,0.534425858179519,0.383797376246118,0.169294906805637,0.826481533335055,0.60202851387814,0.764430455573391,0.362307709442676,0.554674998613072,0.0586449931446973,0.227841500307368,0.403411712757467,0.237161911170828,0.341835224746025,0.117232718680582,0.440635750119478,0.247028199076217,0.667720195010559,0.588514708581585,0.742866757100858,0.403516651178131,0.239590234912794,0.470286615616768,0.158498392874588,0.800435061318112,0.655660903501773,0.585307638445077,0.645720666705292,0.599005281495398,0.34373221919167,0.490591927664839,0.322192586397213,0.520597367219471,0.249689281561428,0.597482206277358,0.266169303226314,0.992909041495971,0.366316328403167,0.605066714988011,0.711141344255951,0.651663033506995,0.398393173761701,0.426966297506784,0.297046742112992,0.331375169100567,0.448430912503087,0.406755469680488,0.613214744083784,0.498095417342054,0.449067076741845,0.559040980175683,0.741115360161466,0.670798469996652,0.322872199296158,0.307230479985227,0.613587335754762,0.580830585382662,0.56392688836586,0.507958123308389
"MB-5424",0.456195010574668,0.906457517381092,0.652663962383048,0.96055921269009,0.0829750797180484,0.273124180813346,0.0492383886951377,0.620489898901408,0.333117626829137,0.105280087251599,0.156409980432868,0.108651731574124,0.345104101190702,0.516084193034392,0.308730661213437,0.551761311126779,0.381947730054404,0.0269047220836092,0.85242549938073,0.212106873285535,0.556024890288369,0.760734999882717,0.206899815924364,0.602817616650602,0.777858093025544,0.646118449456232,0.391541183702356,0.212500268889027,0.150358598486178,0.123826159360302,0.467162214455679,0.786395888423111,0.851945703852758,0.704174048577977,0.508942713086239,0.339881412381127,0.339150546070914,0.241739367934805,0.204789238258359,0.727627877956462,0.190617276396573,0.256837251614281,0.629946466168768,0.520368970713138,0.6602054054266,0.45944551961486,0.51567739482775,0.71524611254272,0.558297039779209,0.835544756794383,0.752425697264133,0.513302800175206,0.533962140878466,0.707235857955015,0.353280832229364,0.313010492627055,0.0823205207036782,0.877160319425421,0.750773925238264,0.740183010640729,0.471312528320041,0.608644894875969,0.547346806731155,0.455769685482741,0.522847597404029,0.761479417292614,0.531141927471975,0.243307471646826,0.555493510082131,0.56870660115113,0.568036851970387,0.598433796260252,0.558447871342911
"MB-5425",0.749836737757497,0.575881294047792,0.192880965536975,0.882236535796847,0.579949836996084,0.444609021346499,0.447342345815857,0.48028239196955,0.378699405265027,0.766850925700711,0.505681840096625,0.418776746155671,0.438579076088117,0.33524553448304,0.600441040905964,0.465040058652842,0.563417749991685,0.0251102763032549,0.550317821372607,0.338189005432796,0.470668407977037,0.34635351907208,0.619859578776982,0.421951440878796,0.417805084405507,0.399493043221623,0.455676067083717,0.284919686697715,0.589004649794636,0.568996228430114,0.712405646947519,0.544605339871761,0.398102383434429,0.672544105812578,0.654354763679907,0.295671886905304,0.609858453091305,0.527648163506853,0.616879644121884,0.456501973494235,0.656151734705716,0.540725633635471,0.835026830658426,0.200042110779122,0.543676414239388,0.741340950430945,0.326556764303442,0.70471313941595,0.640957698573652,0.647443799255703,0.640509699407311,0.653114485510417,0.479459661641775,0.579963471068474,0.713480902821412,0.393527147174538,0.717091875642905,0.384367107955203,0.657585085828678,0.362288327969242,0.523872536551636,0.577405527720722,0.485066453471028,0.60371662245826,0.601569386657289,0.660809940704629,0.54254623714922,0.447426077900474,0.332845218718103,0.543162048565449,0.428106467208828,0.544448968888075,0.49520869693813
"MB-5426",0.814174905605549,0.472238087979893,0.951491055407542,0.58108445983662,0.159303998042843,0.121710688146184,0.068436043268758,0.284704336630952,0.183179737039266,0.418487623623157,0.226858795277924,0.0872727875948072,0.806388642217515,0.918739645627595,0.741740569867499,0.30779539160831,0.718876810825502,0.296693057903253,0.873569826760285,0.62203841422242,0.693806193147584,0.758274618525716,0.288288392185116,0.652120719338344,0.765866595754747,0.218114718614264,0.890729431901801,0.515566227679889,0.317824125520085,0.412559421830549,0.584596479060043,0.709848418655834,0.777809928463685,0.454814418230775,0.441549469093396,0.989889475982416,0.539607090036649,0.694303809809268,0.176420305331025,0.72828367021059,0.639401389588575,0.80061258728765,0.222988841429583,0.753314555652782,0.941515705200224,0.523851561157412,0.924149481585637,0.101028524530868,0.546154560588283,0.474054580211618,0.908330198751829,0.930581669044697,0.259783698254175,0.531057845546534,0.341307008895703,0.768761082805438,0.182012279056748,0.437387690201631,0.868842006725429,0.600844695594112,0.513228018812773,0.458086569054377,0.7499424161628,0.561107996167671,0.645780323778004,0.304699728018854,0.453616763034421,0.779693991396154,0.640862443404814,0.507358954385777,0.593841295294775,0.576699060565799,0.488016576621657
"MB-5427",0.494873599346752,0.271529506074213,0.496833894637282,0.663154285303012,0.450930723607506,0.281382360053495,0.281294705923497,0.219372659621484,0.0791967843642321,0.736396374383151,0.265386198736341,0.332270190937991,0.743816371161248,0.942623639812144,0.833332024815349,0.265555494304918,0.745528724910532,0.211686519581439,0.442061027043678,0.51960085441327,0.310802544466328,0.96569253255909,0.235824408194247,0.134069312609153,0.426519366538026,0.636051605905157,0.73440938035983,0.24561206746108,0.730267771386131,0.446487016846478,0.686853011682974,0.37735616043981,0.838753113189892,0.837096387981938,0.18077578293026,0.995255132878653,0.712023580030432,0.306795072465767,0.715998435854326,0.328660622972449,0.306023138987502,0.393333212365059,0.316596058307568,0.184700238688939,0.985703083528415,0.276879991583967,0.697719751419554,0.799913453431287,0.969549767173062,0.356463144686957,0.481284795132948,0.447249621539397,0.41299537346905,0.932405541668765,0.722644562650521,0.71375209965966,0.39132271117506,0.847838440609733,0.344665862379898,0.148312679479369,0.50231597478995,0.469784999610231,0.876654601416821,0.507397500727303,0.550289795413168,0.559495778441767,0.528184113825288,0.532724619754506,0.527247290817393,0.43388221007758,0.575604795020373,0.584794494157557,0.466399951069556
"MB-5428",0.589138023342397,0.513086678356152,0.571134586010905,0.716561594332373,0.337510658128597,0.274298024384028,0.21785376743536,0.774107576254176,0.505599392254826,0.668001131360616,0.468387180549666,0.394975733608077,0.296492222031644,0.837388447515499,0.343975837379201,0.737862495493055,0.403846173881355,0.297161844545471,0.796685344263102,0.447416741917929,0.743842073737767,0.705484979796222,0.164743102183875,0.433250796958562,0.405478707895094,0.622649405112318,0.540878290179037,0.387826939188036,0.621522691130058,0.533563293930429,0.696865253087613,0.865058209651627,0.899368279556902,0.805683132127442,0.73734658949363,0.345230562570536,0.615634803861358,0.178518543984348,0.571357525937753,0.835034960992962,0.530837525531947,0.272385764066128,0.54542520693617,0.479623144624811,0.728756076760973,0.677491779179009,0.40351884930878,0.373791259760057,0.632051484454801,0.145645486812917,0.798770244635418,0.111050952333962,0.489732204699771,0.784106482383973,0.567692741102746,0.258858931571151,0.351554158491585,0.333693809009428,0.58129542809522,0.236127684240077,0.376272793439259,0.666782986621319,0.453732812323341,0.650464365039713,0.52137528991719,0.8885701969466,0.579574586135557,0.502546440264342,0.423178725412435,0.607962359596483,0.708950187316868,0.623018322798988,0.523178223403374
"MB-5429",0.563242345378952,0.341266879190161,0.709051826945362,0.116679060246431,0.477971961505903,0.269012019978391,0.145726697982953,0.746327149399875,0.34010119191194,0.355127565734693,0.595555741936457,0.575024489646526,0.202522830161163,0.28486173063711,0.295631534262426,0.933677615706481,0.252351076484541,0.633374000208664,0.501439227030836,0.398075878916499,0.313769949717641,0.257318959957141,0.523609952377122,0.780219709751466,0.517454430342812,0.459900486496724,0.484013042201266,0.515277579333629,0.528709907035121,0.519730933205772,0.700617029414904,0.656061544037035,0.461233894607529,0.789418314160004,0.353326256681265,0.478115480711702,0.530578143439122,0.223362746983301,0.501922605307433,0.609083300111538,0.496565065416643,0.40142803590489,0.58215349107652,0.625538512983517,0.544954748071342,0.715611034824632,0.430726062062266,0.615747928295668,0.498655286126443,0.42355182154518,0.618755891360628,0.900066589914019,0.613954203905373,0.401109454654703,0.620151322758527,0.157239672799671,0.383032095994365,0.311721902549403,0.425844997870332,0.819833873929106,0.431248943242931,0.58248353680305,0.29134786059447,0.532880964300147,0.493504070741488,0.302552856577924,0.373204233911845,0.671046555578734,0.489007961020887,0.499978361526911,0.607120635243262,0.575027187301917,0.667086003338577
