"","AKT","AMPK","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","CHK1_2","E_cadherin","eEF2","eEF2K","ERK1_2","GSK_3","JNK","mTOR","MYC","NF_kB","p14ARF","p21","p53","p70S6kab","p90RSK","PDK1","PI3K","PKC","PTEN","Snail","TSC1_2","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","Raf","Ras","RTK","Smad2_3_Smad4"
"TCGA-A2-A0EV-01",0.551107679694624,0.508208346588966,0.697742841339511,0.55301983859617,0.879671393793837,0.519694626478079,0.25535184295366,0.348858591335306,0.67544720262935,NA,0.0546124056475854,0.366444608960672,0.201605380422908,0.643215059106971,0.812953285488825,0.700314803654775,0.686751714340303,0.701818939061412,0.16267707326612,0.727898342354654,0.725514474427506,0.380545675698952,0.0526277695198577,0.734301797563502,0.324017310023433,0.755776661839208,0.698170695369493,0.476631500335172,0.487787554582391,0.015530256340769,0.700405420241929,0.543003444040703,0.368310006945426,0.343303138274399,0.483568569935507,0.543643668945913,0.749070001392375,0.435234536659482,0.220609303979345,0.631798004316541,0.559649823304649
"TCGA-A2-A0EW-01",0.755876765049557,0.759979073266984,0.546656084303632,0.816909852009883,0.632028132048044,0.573664502071648,0.700938984955248,0.287450417351082,0.905722571879535,NA,0.143739227207545,0.197357057230179,0.163075726067187,0.376925954079445,0.562074681890297,0.534086872318706,0.70897306850205,0.255071275138654,0.544180306787447,0.518915672663041,0.625047015492051,0.437814505292872,0.131782948933495,0.500500936620402,0.28539615647544,0.611239774913673,0.678224712738292,0.674591097392151,0.603894339898749,0.313450340456819,0.530003485701795,0.658838140678454,0.51658880245775,0.259249790463155,0.881608212384333,0.593658978765233,0.159826392960326,0.337685145285783,0.293007025671385,0.537842957679432,0.799210203740305
"TCGA-A2-A0EX-01",0.330917476748113,0.681469568555058,0.503038918755718,0.588175084348778,0.551630385971587,0.40124856376253,0.105917740788381,0.176201545025938,0.655937370425639,NA,0.474560774822214,0.0555612823546083,0.0399801928093873,0.550001693844649,0.615203621704514,0.336022722807063,0.857438455091963,0.480323893008765,0.543943383251364,0.215981680643852,0.837139929384222,0.508959841323109,0.661034369491231,0.212105279367902,0.313395072091363,0.324202927225922,0.248750547387193,0.647496297831896,0.453905548022417,0.695102067282787,0.316609688117458,0.328409566606147,0.302591471418125,0.144115373633491,0.515300276490274,0.280152202167698,0.436953713291023,0.323933497091003,0.602394727294603,0.514119402649899,0.504684667196877
"TCGA-A2-A0EY-01",0.490044420996297,0.596872714026,0.685828260409745,0.360542507697109,0.46473376410261,0.251324675221769,0.309784734693126,0.46249490108712,0.693001006761352,NA,0.365997135124671,0.701392862504083,0.720101404702804,0.53904868952273,0.627047386486725,0.717338842332614,0.795950248880347,0.485212203877307,0.439015441203874,0.391022298496987,0.723656965595064,0.187314126369945,0.69447461052595,0.252033237065145,0.614551090043265,0.754189483074032,0.249211359912162,0.474244146096603,0.375528931673289,0.5,0.679367171942072,0.767189549144424,0.189301247984501,0.305205398517382,0.428126059017467,0.464338568802276,0.567808745004531,0.565175874873918,0.580227433102867,0.665649608161158,0.339007676904963
"TCGA-A2-A0ST-01",0.36067952465903,0.12171957555721,0.693506031172616,0.527111861887669,0.860676510917734,0.614495790306362,0.222812423570224,0.330327104993485,0.872432808353436,NA,0.737324562555533,0.403015667832519,0.463208044522803,0.217906952875489,0.25329588873049,0.244750062031485,0.756577357300373,0.42330613370799,0.169201524704143,0.369158120082759,0.891571043247367,0.138413858947668,0.826553394996032,0.635460481022987,0.329686979553774,0.522286615506681,0.129483935322996,0.338241372118787,0.624331902454649,0.690522834457359,0.0928486624093286,0.247067220355749,0.839145611153446,0.77144738626435,0.31738453304794,0.782293097433828,0.305192139186746,0.517575062783167,0.760361564913904,0.216464131723444,0.445298696647836
"TCGA-A2-A0SU-01",0.378844529047624,0.883090043591371,0.105789265033617,0.365352655446883,0.462078232038433,0.737673666196244,0.482509624680697,0.637122555030163,0.440405699382313,NA,0.104110384962847,0.5243552282452,0.684542795497966,0.777599675241697,0.340981340368841,0.150675229872376,0.229922951023035,0.571212498713259,0.870630443492734,0.479873741250105,0.624857662908581,0.486602280312379,0.283740038754529,0.817832929898348,0.33265981811856,0.952277195693426,0.86259077551928,0.667332605310391,0.683878725203817,0.445383620607124,0.571421901962926,0.414717252463236,0.818661264428781,0.225290449460935,0.53054657585326,0.525818125137031,0.838956838295793,0.662121051986862,0.454400446127053,0.748028903876974,0.583863036176715
"TCGA-A2-A0SV-01",0.381954252295239,0.584723519195395,0.508342191170829,0.278110640936273,0.37763549577763,0.217105927038414,0.513083996358565,0.502402660929168,0.439544802052788,NA,0.440679522274104,0.6651729667257,0.900137967046256,0.599489568193967,0.293821545299806,0.335859265587554,0.379993529714283,0.679965070788005,0.234791147608729,0.557500097355809,0.600908752060012,0.472802148516221,0.760800167610312,0.292370536308726,0.395885783241243,0.507163106651337,0.70572624146009,0.365946445927234,0.323475467053197,0.281010201027071,0.49077470195972,0.269457403780943,0.213979108059753,0.759672957886599,0.275380441651049,0.756443042895505,0.664437088012791,0.532560467739684,0.448255050745288,0.443460860347066,0.387454810307926
"TCGA-A2-A0SW-01",0.38607975417085,0.669627958266224,0.520707537189692,0.286327718034701,0.342998535758696,0.23009931094162,0.556944156590447,0.5948296017571,0.439297606066634,NA,0.426115737616351,0.649113911274768,0.91035669399978,0.622431806004863,0.352393159473241,0.320591454302942,0.308449291363235,0.761909550932295,0.263167594570442,0.578644773051945,0.608645032006993,0.534098714137193,0.778920977248302,0.307268049320282,0.404370599983179,0.386959204419522,0.600099901790277,0.324442946951351,0.36694046620766,0.348233794276563,0.457046938163995,0.280270950794082,0.231343020176674,0.739278840837748,0.323503713096575,0.710785717082669,0.648600398327587,0.575301700014368,0.551119648950468,0.501008039177503,0.431415004749923
"TCGA-A2-A0SX-01",0.42342377837524,0.603729025960841,0.223389394477882,0.351641890901175,0.54583037685087,0.478613756368679,0.309883686508731,0.068478695173193,0.6039842650695,NA,0.464689001350644,0.32700063876196,0.605843889811457,0.423902744448092,0.381341569238855,0.275041461278765,0.207562375780668,0.44570338774319,0.790093871807097,0.604086379647853,0.927501710377297,0.398668332119008,0.805400151899144,0.329725790605814,0.274620636005912,0.262886134901476,0.934058459160937,0.606149669175437,0.621296620339001,0.878302158764412,0.284785206679952,0.428893457361498,0.927367084129627,0.694379194607583,0.237897224076033,0.871773057537471,0.683740065232609,0.570777042851596,0.515047547834874,0.416006043295173,0.398523563599511
"TCGA-A2-A0T0-01",0.928605185129629,0.285545843189097,0.59892036148643,0.206901712123802,0.735299324295677,0.124502241300304,0.410004130034678,0.625371724226663,0.274968125752981,NA,0.630427716126034,0.578175260451922,0.929408375954512,0.308408412448846,0.778163506135942,0.905983726836322,0.464935874244225,0.764151734038005,0.885083823061161,0.621179570972362,0.550216215777111,0.563082378662752,0.390452439611817,0.675812734141228,0.352743152846562,0.370076357334362,0.546273254873502,0.777538090005922,0.294533769233072,0.767454162936692,0.587796772613837,0.744721704165578,0.336377460821993,0.592139034182971,0.227198027352952,0.619132764486048,0.402580169221428,0.672324472035201,0.144793677721404,0.537150976737016,0.186404023277663
"TCGA-A2-A0T1-01",0.478334875765834,0.36296441830349,0.586886953764697,0.375714115658024,0.414275989381977,0.17687845888098,0.454316090236768,0.642227679678665,0.370245155963535,NA,0.441489740333986,0.610211235896506,0.474189111839089,0.547319523200192,0.743020869298468,0.70448516346764,0.707542195373775,0.780067581001095,0.33038482656151,0.855827510124873,0.473714255647665,0.57784425535327,0.762356813812287,0.566125427168247,0.424589379945451,0.470566766731735,0.275771035944251,0.72057156296969,0.63729225130228,0.456947859385986,0.725191482954326,0.585915796294534,0.297936099302855,0.500006088964462,0.219396411508735,0.434972996389193,0.611548325875939,0.560515684495612,0.389286056154608,0.757703337188669,0.195092668288703
"TCGA-A2-A0T2-01",0.847697424872403,0.304759127471692,0.661983999813089,0.383644481272728,0.568522022726725,0.164862423456846,0.410983944661994,0.534347097326235,0.276275325391924,NA,0.507914895240205,0.557301288747698,0.721275080020951,0.330730480202147,0.42053072961899,0.88726443923641,0.329209570732334,0.433401798074946,0.338528592469848,0.597764949952962,0.904864322815579,0.445779698066686,0.686625788804401,0.180075041630829,0.777610081070106,0.606514294734599,0.570064332613595,0.276468103376536,0.185912529302801,0.936926847203873,0.667955962834514,0.386375065701132,0.302131903648628,0.820782290148307,0.224050536393318,0.812883411220508,0.779574785356898,0.634591121577144,0.455398812017387,0.29597859374794,0.38349159893705
"TCGA-A2-A0T3-01",0.395296809358412,0.518912159861554,0.373396923323502,0.86099407582577,0.333158530878728,0.424385038266394,0.378643512193103,0.337856372446183,0.813812679833466,NA,0.727846551288201,0.449604800719168,0.167455988390641,0.359133605875954,0.149256542441907,0.262700238929494,0.734162500636714,0.159215830454526,0.46274363313994,0.234272289564601,0.206432088119765,0.486199845636113,0.39106637948985,0.331570527097983,0.257420489076339,0.294481674355848,0.237888726378892,0.64342559228917,0.568142936680658,0.806839632571884,0.23551923112046,0.734303202202224,0.417335472351512,0.350088330003019,0.85108967652938,0.582358788821362,0.278148123342607,0.3392171393786,0.974932259811652,0.455308210342135,0.74583705825096
"TCGA-A2-A0T4-01",0.597720644060088,0.626663022132467,0.104198881207054,0.908877641792232,0.856993762848215,0.597464992647428,0.609597977880561,0.202881445502387,0.948221670716932,NA,0.230618262657083,0.0664832809236173,0.00723976418844679,0.245988299273254,0.614804281409765,0.412065418202068,0.881552481368403,0.139507312378312,0.764411988426604,0.266321924741562,0.815045133176388,0.632595281505802,0.0255671395667446,0.0662263734933851,0.112354065978101,0.56917421319056,0.030321344628579,0.771077123790489,0.202708113478814,0.130520461093275,0.499829085176226,0.611258399551938,0.155483256322967,0.347019006914809,0.87957485737924,0.747317110302894,0.191300011182596,0.318905271004842,0.879344256470031,0.640594277509852,0.787012179954861
"TCGA-A2-A0T5-01",0.422566067485266,0.704213347319388,0.455670310283316,0.627640961821869,0.262906365375477,0.560826650032555,0.427955284176422,0.697811118459165,0.333051915058415,NA,0.374685297819762,0.74021631564054,0.761379622319438,0.92643546743843,0.326538060513476,0.568153406041863,0.553442842114494,0.734879211752712,0.778072272052401,0.66757938031006,0.642349882769773,0.303554878471662,0.59098784438224,0.337399483100571,0.600069508497427,0.633208455153155,0.324718126241316,0.454942249843868,0.605507243452024,0.114174680259483,0.839000409835238,0.501057179184724,0.509428786066049,0.746440904129162,0.410129934800302,0.37780044977737,0.602423285416708,0.435527424025826,0.510316887972707,0.512788573700917,0.342335003450861
"TCGA-A2-A0T6-01",0.645252631791056,0.908999016112988,0.318325611658554,0.627302204296063,0.937865597806309,0.526629765121749,0.61639035022336,0.23911266038355,0.646333071874928,NA,0.0573033491354956,0.0197882387353139,0.56124729837392,0.800402854490918,0.654948517997437,0.621870916592904,0.833470802259517,0.45723502658227,0.17829314548056,0.509401447117658,0.431498589497379,0.571721940930627,0.00818809322286762,0.170221834722663,0.165614069278474,0.664729913687139,0.573303226402203,0.696487968987792,0.35368916445092,0.0826782704067538,0.653321003934955,0.687755595743346,0.622845884438028,0.212080905999373,0.588089900953097,0.652578707417865,0.574071079722116,0.551002885709861,0.445785970536696,0.592220782901021,0.772579215468425
"TCGA-A2-A0T7-01",0.40484062886621,0.568402552320287,0.193900161685962,0.571417970448963,0.881309788232834,0.390576226629162,0.534376738845739,0.545982059435681,0.397725000622092,NA,0.206125485842974,0.595565494911537,0.744400447307382,0.624343339770282,0.297782693464414,0.331908439749887,0.278572124007465,0.300641461283569,0.204591062706758,0.543582135446646,0.506322071542581,0.534900344464474,0.171541424279828,0.612814167636965,0.312248788222255,0.807511666869887,0.481114510500632,0.481190357675313,0.72356436801121,0.277871718245859,0.634363337828546,0.36767654271496,0.385419530000787,0.571618731476055,0.638790050600662,0.617052100169584,0.794460745563639,0.492832633888288,0.539812450150216,0.449613660109193,0.644439837619156
"TCGA-A2-A0YC-01",0.397885123261661,0.0913500226747318,0.461689878154238,0.825840450715472,0.134003396610949,0.375307639234842,0.684106310334925,0.106600878672068,0.7935632710747,NA,0.953965125236121,0.199427604007395,0.0464542727383366,0.175475657891454,0.316410515163259,0.194344766355412,0.734185801892421,0.131494663940241,0.730363114314168,0.249338306725969,0.109150917010162,0.702912020159948,0.871643579364334,0.563872733973745,0.422457932917782,0.126823918378494,0.0888803959252837,0.513762873934874,0.331824504216962,0.893699607923904,0.171513329077993,0.63395176439648,0.60334995931642,0.325658584141274,0.861572603713932,0.52415099051301,0.0824006565728504,0.257055509665917,0.921745221907522,0.563019711864695,0.655252518791976
"TCGA-A2-A0YD-01",0.78059164885714,0.697589059169831,0.866244536351199,0.279589344365618,0.878445390932549,0.668787857702585,0.531972428455232,0.130632270740602,0.553934767497293,NA,0.522410075754562,0.0230037800790708,0.433125592508772,0.812526086058644,0.747779887199316,0.729803920541493,0.413337073631741,0.636209074346074,0.263790675362781,0.525936823410672,0.772479905123515,0.776322581882187,0.385033559838092,0.445805257276158,0.890859751429415,0.668896959226888,0.562596565711442,0.554558087800174,0.709679372197838,0.330273228765239,0.748857655230844,0.937856373842364,0.478283328801321,0.237327359548833,0.389146224811182,0.225646195738499,0.651181291157234,0.655866341247705,0.161274955629306,0.355832434054389,0.428118642868829
"TCGA-A2-A0YF-01",0.396307150605883,0.158317046590602,0.0549835206923127,0.937645671135083,0.335275254310999,0.564351755700924,0.755326237803107,0.304094742049059,0.81196992033459,NA,0.973995455652809,0.341916398690117,0.0103413342215863,0.248274371369266,0.372617384007428,0.0880125002993343,0.76626408628831,0.0499274196738023,0.933198965867356,0.218365420748825,0.111529962248263,0.642691052631012,0.752601190886248,0.198136385159117,0.369319477883134,0.110946788775701,0.135926239669959,0.91777998386968,0.0528182343528691,0.945943002845689,0.220096996279535,0.297141065239684,0.706797649780823,0.255201358588148,0.904995291964287,0.545344856017794,0.0851138378016824,0.207915595448514,0.984012398327286,0.633045299089942,0.802524228858458
"TCGA-A2-A0YG-01",0.601620855052935,0.182750503218648,0.498707753364931,0.388051567740728,0.672123568303162,0.187356067520848,0.202487102445278,0.543638142234846,0.549423336756467,NA,0.393918883610309,0.616065585482564,0.615961409634447,0.413714777391262,0.186482913768401,0.718042089845876,0.455612989328521,0.47068605578876,0.181347146119496,0.592868956073278,0.445704799281458,0.339043974978292,0.414728450875323,0.993949628685552,0.520575754349083,0.557852179248409,0.500370479896308,0.234797848852895,0.505066427465523,0.423219594049761,0.737891740114581,0.768791606452631,0.324482776651075,0.770380645352824,0.266181628826887,0.814393886800658,0.772620241463872,0.521930408612629,0.547633364574276,0.663852751826679,0.405400678755386
"TCGA-A2-A0YH-01",0.4021133732901,0.0918343444021037,0.622540750521031,0.404823270188223,0.913169109948707,0.225799006424811,0.625701444946471,0.52173372755075,0.256013784209871,NA,0.398273049947647,0.616926166942423,0.591110589146179,0.630508738643961,0.338213150217093,0.6995822807324,0.344008254770577,0.678679970579883,0.687049533209123,0.547561362209122,0.487129278711815,0.260354941156878,0.758598934238335,0.62790577626859,0.349533598300162,0.890374156082885,0.176800306985214,0.28487254656536,0.560595615268221,0.377397877194805,0.765732140934211,0.536534369338794,0.412594797581606,0.773951981915746,0.498918597144229,0.579510445018974,0.67659700137006,0.684454195813513,0.447213756094413,0.63066252997852,0.321240422204926
"TCGA-A2-A0YI-01",0.5,0.798544809964551,0.0426023003744431,0.677251494278271,0.908840746321176,0.73708410421266,0.489315128324949,0.803111167072219,0.836400246143212,NA,0.0245233598741716,0.787945125979457,0.262752397920791,0.761476121854718,0.62803748355502,0.696891763764031,0.160166234612601,0.238909147544238,0.0203054820755927,0.578298850962296,0.874125781443682,0.341668831039835,0.00317052714569291,0.295951458436795,0.391901902644588,0.753313791346163,0.892855189102409,0.827601099432924,0.773018678884671,0.00563669139238589,0.862211591594402,0.461122696930733,0.345532962013388,0.241072644461345,0.576007871244933,0.455989977763152,0.615545401732156,0.487134463650786,0.220704731473716,0.634726608556363,0.915839484137441
"TCGA-A2-A0YK-01",0.519244975173339,0.352567350974447,0.0899535763446642,0.910226132049459,0.413046174479401,0.326353569864689,0.470375727142844,0.128318783162488,0.834203158086012,NA,0.760645406973006,0.0908569829973568,0.0865040671673893,0.378967767453262,0.183522006725989,0.260358372388866,0.653220755898011,0.113438606558717,0.548375983487568,0.411302439138598,0.150100229971282,0.604699228391128,0.427607263992527,0.160301284238882,0.388975121466049,0.289010135094364,0.115800908683596,0.557377275284757,0.215405080975877,0.832466217668769,0.422030904594496,0.480599905368716,0.408186648129111,0.332055376629251,0.912437965494409,0.564612529095341,0.154578185003469,0.263048389262655,0.975677688528087,0.531523734204415,0.748826306049895
"TCGA-A2-A0YL-01",0.583082891130863,0.911162916408786,0.287663514721193,0.72783474624939,0.84286618019021,0.54403419793047,0.407683436373512,0.300172808338306,0.742571089132556,NA,0.13220542552946,0.0337816250425491,0.717140157104734,0.580272662876941,0.443933224769844,0.564405738326187,0.759504450787278,0.314216302774119,0.18479351085932,0.626096663118361,0.636653327593857,0.768986958432126,0.0452857047745916,0.547794834629644,0.358561579620308,0.66217897409929,0.696142797329233,0.677672002808511,0.857606462402336,0.261829777552598,0.727024915525562,0.68343748288693,0.257776476902629,0.491750201908899,0.453524735825954,0.493018960239254,0.806592804060647,0.299261600319631,0.551532975430349,0.382041450379982,0.686924886710405
"TCGA-A2-A0YM-01",0.254556905285471,0.250170626176868,0.312088258608445,0.544241584401301,0.513402075185296,0.174546089346212,0.248927778728844,0.624794476079677,0.241080200043952,NA,0.233847424778333,0.506950400653068,0.747218284904799,0.793188850426319,0.454084182488712,0.39061383988412,0.14238164114703,0.247003012800183,0.4773570052724,0.510934912588236,0.974521542068622,0.459699572591569,0.611122300052083,0.83419895517529,0.66818350017078,0.176319728200207,0.576870809474515,0.621294774507639,0.284996125341451,0.686647607047347,0.290259757871758,0.669510335431572,0.321977282050699,0.906357864439748,0.140282824633332,0.975479377356747,0.871001484895209,0.308621577946701,0.709493930651976,0.40915854781822,0.38866223879558
"TCGA-A2-A0YT-01",0.260317655988726,0.515200905630016,0.0383210159895616,0.731906165508311,0.807857633209116,0.281736055135375,0.805584939063386,0.580805323315107,0.703686187250367,NA,0.332870947818285,0.813161012530262,0.73128173909762,0.770410076376643,0.0852473257187126,0.0981458116667359,0.274701695055942,0.245598395580339,0.222025996463111,0.219072940377243,0.629325919063759,0.435127075830158,0.352853483827371,0.522375713769399,0.241360566447897,0.926530965604669,0.760056361501387,0.45296719975822,0.590640484955051,0.107108175070564,0.463329631247265,0.401913147888867,0.398321886066187,0.749996819126697,0.872649932127827,0.86651705187123,0.24199070927214,0.506740740555955,0.858983635473979,0.481516600886456,0.727910012110863
